Star,Date,Name,Reaction,Review
1,"11 7, 2018 11 7, 2018",Ashik Ahmed Pathao Inc,1,This app steals your sms and contact list.
1,"10 23, 2018 11 4, 2018",A Google user Pathao Inc,1,রাইড এর বাইকার গুলো বেপরোয়া গাড়ী চালায়।
1,"11 7, 2018 11 8, 2018",Saiful Islam Pathao Inc,5,They collect your information illegally
1,"11 8, 2018 11 8, 2018",Fahim Sarower Pathao Inc,1,"I have been an Uber user even when it didn't officially launch. Yes, that's right, I have been using Uber since it was in its beta stage to release. Anyways, I may have faced problems with Uber once in a while but certainly most of them had been resolved. Pathao is a very good initiative but I have ...Full ReviewI have been an Uber user even when it didn't officially launch. Yes, that's right, I have been using Uber since it was in its beta stage to release. Anyways, I may have faced problems with Uber once in a while but certainly most of them had been resolved. Pathao is a very good initiative but I have never had any pleasant experience with pathao till now. The bad experience is to the point that I couldn't even have a single ride till now. It had been either problem in the app or no availability of cars. Today, I tried pathao again, found a car, the driver confirmed the ride and when he was near to my place, he canceled. I tried to call another pathao, went to the same driver and he canceled again. Eventually I had to take Uber anyways. Not cool. Pathao is not yet anywhere near to the level of Uber. I am a car user BTW, bike is not my thing."
1,"11 7, 2018 11 7, 2018",Asif Ahammad Pathao Inc,0,"It takes all your personal mobile data like SMS, contact list, all installed app information..."
1,"8 6, 2018 11 13, 2018",Md. shahadat hossain Pathao Inc,0,Their riders are not professional at all
1,"10 24, 2018 11 4, 2018",intro maker Pathao Inc,43,Worst experience ever. wasted 30 min waiting at uttara housebuilding.3 times - after accepting pickup request the rider didn't show up and when I called them they don't want to go to my destination. 4 times app couldn't find me a ride and requested me to cancel
1,"11 4, 2018 11 5, 2018",M Zisan Ibn Azad Pathao Inc,0,I can't login to the app with my phone number. It really sucks.
1,"1 19, 2018 1 24, 2018",Fakhrul Islam Pathao Inc,0,It was my 1st journey. Dad experience.
1,"11 4, 2018 11 5, 2018",A Google user Pathao Inc,1,"The bike service is bad. In fact very bad, as I have experienced. The messenger service is bad as well. But The food section is great."
1,"10 27, 2018 10 31, 2018",Mohammed Ashaduzzaman Pathao Inc,12,"Very worst app in Bangladesh. The estimated cost & after finish trip cost payable are not same.they r u cutting public pocket. I am the victim, so pls do not use this.."
1,"11 7, 2018 11 7, 2018",Monowar Hossain Pathao Inc,4,"Pathao is stealing all my SMS and Contact nos, which is a serious legal issue. It is ok to access the data, but copying to their server is completely act of stealing. Shame on you Pathao"
1,"10 29, 2018 11 3, 2018",Sajid Amin Pathao Inc,1,App hangs in location settings stage
1,"10 19, 2018 11 4, 2018",Sujoy Mohajon Pathao Inc,10,"onek chesta korar poroo. sob permission dewar poro, location e high accuracy dewar poro gps e amake trace korte pare na. othocho amr google map onek valo vabei chole. amar redmi note 5 ai te ei somossa hoche."
1,"10 23, 2018 11 4, 2018",Sayem Talukdar Pathao Inc,0,"very bad service,,"
1,"11 5, 2018 11 6, 2018",Naeemur Rahman Pathao Inc,0,many bugs not user friendly
1,"8 12, 2018 11 13, 2018",Md:Asif Shahriar Pathao Inc,0,no free rides. faltu
1,"11 7, 2018 11 7, 2018",Shafiqul Islam Pathao Inc,2,Why you take the information of the users??. You dont have any right.
1,"11 17, 2018 3 21, 2018",Mizanurrahman Sahel Pathao Inc,4,ভাড়া আরো কমানো ধরকার। বা কিলোমিটার অনুযায়ী ভাড়া করলে ভালো হবে।
1,"11 8, 2018 11 8, 2018",Fuad Rafid Pathao Inc,6,Nowhere in your privacy policy it is stated that you collect and use sms and contacts data. Clarify yourself. Legal action should be taken against you if this is not fixed.
1,"10 30, 2018 11 3, 2018",A Google user Pathao Inc,6,"Various time the app send me maney unusual notification (u will get ride within5 min, huge traffic jam in ur area). I just want to get offer sms ob byke ride."
1,"11 4, 2018 11 5, 2018",gaurav niraula Pathao Inc,0,this app was not good... always not available
1,"10 30, 2018 11 3, 2018",Bijaya Nagarkoti Pathao Inc,0,Not useful at all
1,"12 20, 2017 12 24, 2017",A to Z Pathao Inc,1,Don't show it to me again
1,"10 28, 2018 11 3, 2018",armin nahida Pathao Inc,1,"খিলক্ষেত ফুটওভার ব্রিজ থেকে দৈনিক বাংলার মোড়, মতিঝিল পর্যন্ত দূরত্ব গুগল ম্যাপ অনুযায়ী ১২ কিলোমিটার। আর রাইড হিস্ট্রিতে গিয়ে দেখি একই পথের দূরত্ব আপনারা দেখাচ্ছেন ১৮.৯ কিলোমিটার! রাইড শুরুর পূর্বে আনুমানিক ভাড়া দেখলাম ২০৬ টাকা, নামার পরে ভাড়া আসলো ২৮০ টাকা!!! হোয়াট দ্যা ফুচকা!!! এপ্লিকেশন এর কোয়ালিট...Full Reviewখিলক্ষেত ফুটওভার ব্রিজ থেকে দৈনিক বাংলার মোড়, মতিঝিল পর্যন্ত দূরত্ব গুগল ম্যাপ অনুযায়ী ১২ কিলোমিটার। আর রাইড হিস্ট্রিতে গিয়ে দেখি একই পথের দূরত্ব আপনারা দেখাচ্ছেন ১৮.৯ কিলোমিটার! রাইড শুরুর পূর্বে আনুমানিক ভাড়া দেখলাম ২০৬ টাকা, নামার পরে ভাড়া আসলো ২৮০ টাকা!!! হোয়াট দ্যা ফুচকা!!! এপ্লিকেশন এর কোয়ালিটি ঠিক করেন না হয় অনেক ইউজারই দেশি স্টার্টআপ বাদ দিয়ে বিদেশি রাইডশেয়ারিং এপ্লিকেশনে সুইচ করে যাবে! ধন্যবাদ!"
1,"10 29, 2018 11 3, 2018",Navid Wali Pathao Inc,0,The update sucks. doesn't work
1,"8 10, 2018 11 13, 2018",A Google user Pathao Inc,0,Very bad app
1,"11 8, 2018 11 7, 2018",Faysal Khan Pathao Inc,5,Just Stop Stealing others personal information! already you guyz showed enough disrespect to people...Stupid service at all...
1,"10 23, 2018 11 4, 2018",Farhanaj Anchal Pathao Inc,2,App can't locate my location. It keeps loading forever
1,"11 7, 2018 11 8, 2018",Tanvir Shariar Pathao Inc,2,Without reason this app is accessing my sms and contacts. Even there is no mention about these data collection in their privacy policy. Seems like illegal activities.
1,"11 6, 2018 11 6, 2018",Nayeem Reza Pathao Inc,5,"They are collecting all sms, contacts and apps list data and stroing them into server. How shameful!"
1,"11 6, 2018 11 7, 2018",New Bangla Pathao Inc,0,Pick up request dite 14 ghonta khali ghore. But location access korte pare na.
1,"10 30, 2018 11 3, 2018",Solaiman Hossain Pathao Inc,0,Google map distance and the pathao apps distance is not same.pathao map distance is so long then google.they charge extra.
1,"10 26, 2018 10 31, 2018",Ahmed Nazir Pathao Inc,7,"Long time.trying to connect through WiFi and mobile data both, its not showing pickup ponit and destination, feeling very boring, this is 2nd day, i am.facing same problem. Please improve apps"
1,"10 31, 2018 11 3, 2018",Mehedi Hasan Pathao Inc,1,I have not been able to recharge the Pathao Pay option for the past few months
1,"10 30, 2018 11 3, 2018",A Google user Pathao Inc,0,"Office hour a vara bariye dei,,Total faltu kore felse,,,jodi - rating option thakto,,oita ditam"
1,"1 26, 2018 1 31, 2018",A Google user Pathao Inc,0,very bad aps
1,"10 22, 2018 11 4, 2018",NajmuL Alam Pathao Inc,3,Still now this is a 3rd class apps & classless service :-(
1,"11 7, 2018 11 7, 2018",MD. Kamruz Zaman Rana Pathao Inc,3,"Take unnecessary personal information, like: messages, contact list, installed applications"
1,"11 7, 2018 11 8, 2018",Zobaer Islam Pathao Inc,4,"This app is stealing user's personal SMS list, contact list and apps list."
1,"11 8, 2018 11 8, 2018",Sumon Chowdhury Pathao Inc,2,"ক্লাইন্টদের অভিযোগ গ্রহন করার ও সমাধান দেবার মতোন কোন কাষ্টমার কেয়ার নেই । নুন্যতম ১টা কন্টাক্ট নং ও তারা রাখেনি । শুধু মাত্র একটা মেইল এ্যাড্রেস দিয়ে রাখছে । তাও রেসপন্স করে না , করলেও সমস্যা সমাধান হয় না । প্রমোশনাল ম্যাসেজের যন্ত্রনায় অতিষ্ট । চালকদের বাড়তি ভাড়া আদায়ের অপচেষ্টা, বাজে ব্যাবহার আ...Full Reviewক্লাইন্টদের অভিযোগ গ্রহন করার ও সমাধান দেবার মতোন কোন কাষ্টমার কেয়ার নেই । নুন্যতম ১টা কন্টাক্ট নং ও তারা রাখেনি । শুধু মাত্র একটা মেইল এ্যাড্রেস দিয়ে রাখছে । তাও রেসপন্স করে না , করলেও সমস্যা সমাধান হয় না । প্রমোশনাল ম্যাসেজের যন্ত্রনায় অতিষ্ট । চালকদের বাড়তি ভাড়া আদায়ের অপচেষ্টা, বাজে ব্যাবহার আরো অনেক অভিযোগ । এদের কে যথাযথ আইনের ও জবাবদিহিতার আনা উচিৎ । এবং সরকারের উচিৎ তাদের উপর উচ্চ হারে ট্যাক্স বসানো । যত্তসব বাজে সার্ভিস"
1,"11 7, 2018 11 7, 2018",A Google user Pathao Inc,1,"They are stealing users personal, sensitive information like app list and personal sms, and full contact lost."
1,"11 7, 2018 11 8, 2018",Ishrak Pathao Inc,5,Has been proven to upload full SMS history and contact list to it's servers without consent.
1,"10 23, 2018 11 4, 2018",Touhid Hossain Pathao Inc,3,very poor quality apps...losts of time i experienced technical problems for this apps
1,"11 6, 2018 11 6, 2018",Sulaiman Khan Pathao Inc,2,Uninstalling pathao for stealing personal data. Bye bye pathao
1,"11 10, 2018 11 10, 2018",Awning Chakma Pathao Inc,0,Best ride sharing app in Bd.It Would be good for us if Pathao add some point on each ride and give some reward/giveaways on that point.
1,"11 4, 2018 11 4, 2018",Ramesh Bhandari Pathao Inc,1,I could not start using this app because an easy way to choose date is not available. Imagine a 30 year guy have to tap his screen 360 times to enter date of birth. How silly is your functions. Inconvenient from the first entry point makes it useless wether it great or bad app conceptually.
1,"10 23, 2018 11 4, 2018",sumaira tash-had Pathao Inc,54,The shittiest local app ever made. Previously it used to work at least. Now the loading doesn't end.
1,"11 7, 2018 11 7, 2018",Anamul Hasan Pathao Inc,6,"What  you are? Why you POST my SMS to your server? SMS access permission doesn't mean you sent your server. We report you.  First of all , you should know allow or deny doesn't represent sms , contact stolen ."
1,"11 7, 2018 11 8, 2018",Nazrul Islam Pathao Inc,5,"""This is the bad app ever I met This apps stealing everyones phones contact and personal"", Pathao replay was ""You can choose the deny option for sms & contact"", But you are stealing phone contact and SMS during app registration. What you can about this?"
1,"11 7, 2018 11 7, 2018",Ahad Hossain Pathao Inc,3,"Why do you need user's personal data access? Installed apps, contacts and SMS. Provide a valid answer and I will remove the negative rating."
1,"11 7, 2018 11 8, 2018",Md.Shams Imran Shuvo Pathao Inc,3,It stolen my personal data. Try to avoid...
1,"4 10, 2017 4 10, 2017",Safayed Ahmed Pathao Inc,0,Too much bad
1,"11 7, 2018 11 8, 2018",Abdoon Nur Pathao Inc,5,Steal personal SMS and send back to server.
1,"11 7, 2018 11 7, 2018",Mashiur Rahman Pathao Inc,1,"As soon you install this app, it will copy your full sms inbox, contact list and personal data to their server. Just uninstalled it."
1,"11 7, 2018 11 7, 2018",Sozan Mojumder Pathao Inc,3,"This f**king app stolen all of my private data. Like all sms, all contacts etc.."
1,"10 26, 2018 11 3, 2018",Shuvendu Bijoy Paul Pathao Inc,3,After the update this app can't determine location.
1,"10 18, 2018 11 4, 2018",mohsin ahmmed Pathao Inc,12,"Aspect ratio is faulty,,,,When I write on search option, Advertisement gets my full page on,I can not see typing,,,,,, Totally horrible."
1,"12 8, 2017 12 12, 2017",SARWAR HOSSAIN Pathao Inc,0,worst app of world
1,"10 20, 2018 11 4, 2018",Rongon Rahman Pathao Inc,23,পাঠাও এর এপ চালু হবার সাথে সাথেই কেনো জিপিএস অন রাখা লাগবেইই? এই অপশন কি উবারের মত কাস্টমাইজড করা যায় না? অনেক সময় ফোনের জিপিএস এ সমস্যা হয় যার কারনে ১০-১৫-২০ মিনিট পর্যন্ত লোকেশন খুজতেই থাকে খুজতেই থাকে। এ কেমন এপ? আপনারা এটা কি ডেভেলপ করতে পারেন না অন্তত কাস্টমার নিজেই ইচ্ছামত সিলেক্ট করবে এপ চালু...Full Reviewপাঠাও এর এপ চালু হবার সাথে সাথেই কেনো জিপিএস অন রাখা লাগবেইই? এই অপশন কি উবারের মত কাস্টমাইজড করা যায় না? অনেক সময় ফোনের জিপিএস এ সমস্যা হয় যার কারনে ১০-১৫-২০ মিনিট পর্যন্ত লোকেশন খুজতেই থাকে খুজতেই থাকে। এ কেমন এপ? আপনারা এটা কি ডেভেলপ করতে পারেন না অন্তত কাস্টমার নিজেই ইচ্ছামত সিলেক্ট করবে এপ চালু হবার সাথে সাথেই। কিন্তু তা না আগে জিপিএস লাগবে আর এপ ভাল করে জিপিএস খুজেই পায় না। Old এপ এক্ষেত্রে এটলিস্ট অনেক অনেকগুণ ভাল ছিল। চেষ্টা করুন সেরকম সার্ভিস দিতে।
