Star,Date,Name,Reaction,Review,Week
1,2018-11-11,Sakib Anowar,46,Reason for 1 star is basically the quality of drivers. I am a regular user of pathao. Most of the drivers take long routes to charge more. Also when i say about that they don't listen. Moreover i never misbehave with any of pathao drivers. Use accurate pick point and destination. 2 of pathao drivers...Full ReviewReason for 1 star is basically the quality of drivers. I am a regular user of pathao. Most of the drivers take long routes to charge more. Also when i say about that they don't listen. Moreover i never misbehave with any of pathao drivers. Use accurate pick point and destination. 2 of pathao drivers told me to move forward from the pick point. I was late for 2 minutes.. cause i am human. Right? I cant teleport myself... there was no reason to rate me negatively. But they did. Now my rating is 96% without doing anything wrong. Although I paid more then i supposed to. I'll think about other alternatives now...as soon as possible i'll stop using pathao. Thanks.,Week 9
1,2018-11-11,Fuad Murshed,0,"The deshi version of Facebook. Who read our information, store our information. And hussain elias grown up man. give some valid failry tale against your justification. learn from Marks ;)",Week 9
5,2018-11-11,Hot Place,0,Hacked provide sms all things.. Hackers Group,Week 9
1,2018-11-11,A Google user,0,Digital Thief,Week 9
1,2018-11-11,Jony Sarkar,0,"This is a sperm apps because hack user database like contact number, SMS, other apps information, So did not use the apps. Thank you",Week 9
1,2018-11-11,A Google user,0,It is a malware,Week 9
1,2018-11-11,Mahin Bari,0,its a malware,Week 9
1,2018-11-11,Anikz Rahman,0,👎👎👎👎👎Thief,Week 9
1,2018-11-11,A Google user,1,Breaching data safety,Week 9
1,2018-11-11,A Google user,0,Stealing personal info must be stopped,Week 9
1,2018-11-11,shakib hasan,0,They're thieves! Totally unacceptable! They steal your messages and other personal details from your phone!,Week 9
1,2018-11-11,A Google user,0,Thief,Week 9
1,2018-11-11,A Google user,0,Worst app ever,Week 9
1,2018-11-11,Rezve Rayhan,0,Hack mobile information.,Week 9
1,2018-11-11,Shuvo Howlader,0,Improve your security service... and do protect our data.,Week 9
1,2018-11-11,saif bin hasan,0,Don't install this app. This is a scam. It stoles your personal documents of your phone,Week 9
3,2018-11-11,Pravakar Das,0,"আপনারা location permission নিলেন,,,ঠিক আছে,, কিন্তু বাকিগুলোর (camera, storage, phone, sms)permission চান কেন???এইসব নিয়ে আপনাদের কাজ কি???",Week 9
1,2018-11-11,Samiul Hasan,4,"Infringes on your personal information without asking permission. Steals contact info, reads your SMS, even stores your Facebook verification code. Avoid at all costs. Shame on you, Pathao.",Week 9
1,2018-11-11,A Google user,0,This scam app this stolen my all. Personal data fraud বাংলাদেশী,Week 9
1,2018-11-11,A Google user,0,Data Chor.. -_-,Week 9
2,2018-11-11,NK NILOY,0,তোমরা নাকি চুরি কর। ছি ছি ছি কি শুনছি এসব।,Week 9
1,2018-11-11,A Google user,0,"THEY ARE STEALING DATA FROM THEIR USERS, WITHOUT OUR CONSENT.",Week 9
1,2018-11-11,AriyanJahin Ishmum,0,"this app hacks sms, call logs every thing",Week 9
1,2018-11-11,Md. Didarul islam,0,1 star because you steal my data 🤫,Week 9
1,2018-11-11,UK BD,0,চোর_______,Week 9
1,2018-11-11,Yamin Shahriar Chowdhury,0,Bunch of Thieves!!!,Week 9
1,2018-11-11,Ricky Francis,3,This app collects SMS & All personal data and uploads it to it's server. It's pretty scary how a trusted app can do this?,Week 9
1,2018-11-11,Al Mamun Russell,2,Digital Frauds. Officially claimed they need access to users' text messages in case a female rider is in trouble! What a bunch of a**holes!!!,Week 9
1,2018-11-11,A Google user,0,Fix your data policy. Apologise to your customers. Denying allegations won't solve anything.,Week 9
1,2018-11-11,Md Nazmul Islam,0,info chor,Week 9
1,2018-11-11,Fahim Shihab Reywaj,2,"আমার বিকাশ বা রকেট একাউন্টের পিন নাম্বার ত জানেন মনে হয়। সেখান থেকে ইচ্ছা মত টাকা কাটে নিতে পারতেন, প্রত্যেকবার রাইড নেয়ার সময় ভাড়া দেখাইতেন ক্যান? চুরি করা তথ্যগুলা ত কাজে লাগাইতে পারতেন। যাই হোক, এইসব তথ্য বিক্রি করছেন কার কাছে?",Week 9
1,2018-11-11,Abdullah Al Sakib,0,It steals private Data and Upload into their Server,Week 9
1,2018-11-11,obaidur rahaman,0,it stores phone data to its own server,Week 9
1,2018-11-11,Hasibur Rahman,0,Steal information without permission,Week 9
1,2018-11-11,Eshraqul Haque,0,They steal private data of the users like SMS. I strongly recommend not to use this.,Week 9
1,2018-11-11,A Google user,0,Faltu,Week 9
1,2018-11-11,Piyal Rifat,22,"Clearly pathao is stealing sms and personal information from the Android users. How would storing my sms in pathao's server help with its service. In iOS where security is tight, the only permission pathao asks for is location. Because of Android's weak security pathao is stealing all of our persona...Full ReviewClearly pathao is stealing sms and personal information from the Android users. How would storing my sms in pathao's server help with its service. In iOS where security is tight, the only permission pathao asks for is location. Because of Android's weak security pathao is stealing all of our personal data. A shame really I used to love pathao. Stay away from the local apps as much as possible.",Week 9
1,2018-11-11,Farabi Farhan,0,The worst app ever in playstore.,Week 9
1,2018-11-11,Mohammad Sabuj,1,Play store should ban this app,Week 9
1,2018-11-11,Farhan Zahin,1,Publicly announce that you guys will stop stealing our data. Then I'll change my rating.,Week 9
1,2018-11-11,Sagor Sarwar,0,Pathao Is stealing our personal message and contact number which is not recuide for this app shame on pataho,Week 9
1,2018-11-11,Ashraful Alam,0,They are saving every user's text messages & storing their contact list in their server. This outrageous. No idea how Google is allowing this ! Recently they got exposed.,Week 9
1,2018-11-11,Muhammad Hasan,0,All thief,Week 9
1,2018-11-11,Fuad Iftekher,1,Their stealing our personal data. We gave them permission to access read not to downloading our personal information on their server! This is outrageaous! It will be big problems for the people us keeping our personal datas specially Banking transantion! Pathao dont follow the policies of google. Th...Full ReviewTheir stealing our personal data. We gave them permission to access read not to downloading our personal information on their server! This is outrageaous! It will be big problems for the people us keeping our personal datas specially Banking transantion! Pathao dont follow the policies of google. They need to be get get rid from play store!! I hope google is really concern about customers privacy!,Week 9
1,2018-11-11,Mahedi Hasan,0,It's hack our system and stole our all mobile informations.,Week 9
1,2018-11-11,Nazwa Tahsin,0,I hope you guys come to senses and stop stealing data,Week 9
1,2018-11-11,Siam Ahmed,0,Spam,Week 9
1,2018-11-11,Sabit Jisan,0,Steals personal information from phone,Week 9
1,2018-11-11,Muhammed Afnan Monir,0,They are stealing data,Week 9
1,2018-11-11,মামুন চৌধুরী অর্ণব,0,Personal data Stealer,Week 9
1,2018-11-11,Hasan Mahmud Tusher,0,Store my mobile data without my permission. Google play should remove this app for user security.,Week 9
1,2018-11-11,Samiur Rahman Sefat,0,"should not have stole user information, uninstalling",Week 9
1,2018-11-11,Travel Mate,0,Scammer,Week 9
1,2018-11-11,A Google user,1,Pathao is invading our privacy by downloading information and they should be sued,Week 9
1,2018-11-11,A Google user,0,hack user privacy,Week 9
1,2018-11-11,Raisul Islam,0,Pathao steals users data without user permission.,Week 9
1,2018-11-11,Dibakor Talukdar,0,Bloody data thieves.,Week 9
1,2018-11-11,Biparshi Barua,0,Steal customer private information secretly..,Week 9
1,2018-11-11,Md.Zahidul islam,0,Thief,Week 9
1,2018-11-11,A Google user,0,Digital thief....hated it,Week 9
1,2018-11-11,Tanvir Rony,0,Stop using pathao after knowing that they are hacked our private sms. This is unexpected. They are Plying with people's faith. Shame,Week 9
1,2018-11-11,Savage group,0,Fake app,Week 9
1,2018-11-11,Mohammad Mushfiqur Rahman,0,চোরের দল।,Week 9
1,2018-11-11,Arabi Arohan,0,Collect Personal data,Week 9
1,2018-11-11,shazed kibria,0,Mischievous thieves!Steals private data from its customers!,Week 9
1,2018-11-11,Jobaer Ali,1,This app steals users data,Week 9
1,2018-11-11,Humaun Kabir Munna,0,Be aware about this apps because recently a news published that Pathao steals user sensitive and personal information.,Week 9
1,2018-11-11,Nazmul Kabir,0,They are hacking users info,Week 9
1,2018-11-11,Rabiul Alam,0,didn't follow user privacy rules.,Week 9
1,2018-11-11,Farid Alam,0,Stealing users data. Be aware,Week 9
1,2018-11-13,Furkan Ahmad,0,This app steal personal data,Week 9
1,2018-11-13,A Google user,0,it should be banned. it's dangerous app. it'll steal ur every personal information by accessing mobile mmbr,Week 9
1,2018-11-13,A Google user,0,চোর,Week 9
1,2018-11-13,A Google user,0,Access and preserve personal information like sms and contacts to their database. Wich was not expected.,Week 9
1,2018-11-13,Mahbubul Islam,0,Worst,Week 9
1,2018-11-13,Arafat Alam,1,They steal data!,Week 9
1,2018-11-13,Joseph Ahmed,1,Privacy concern,Week 9
1,2018-11-13,Pretom Kumer Das,0,They're stealing my sms and contacts.,Week 9
1,2018-11-13,smjlord 068,1,Very bad.,Week 9
1,2018-11-13,A Google user,0,1 🌟 for stealing users personal data,Week 9
1,2018-11-13,JP Tamal,3,They are stealing our info and have access to our texts and contacts without our permission! They've violated our privacy. They should be punished.,Week 9
1,2018-11-13,sifat hossain,0,Tora rasta bike dia overpopulate korsos akhon manush gari driver bike kinnah alada business kore bike Er limit Bana dhakae tarpor pabi 5 star.,Week 9
1,2018-11-13,Saiful Islam,1,Steal personal information,Week 9
1,2018-11-13,Al Abid Khan,0,you guys are bugler.,Week 9
1,2018-11-13,A Google user,1,It steals data.,Week 9
1,2018-11-13,Tuhin Reza,1,Don't Install!!!!!Data stealer!!!!!,Week 9
1,2018-11-13,sabbir yusuf,0,reallly a laggiy app,Week 9
1,2018-11-13,__ Faiyaz,0,Well you all know the reason 😪,Week 9
1,2018-11-13,Minhaz Raufoon,1,Cannot be trusted.,Week 9
1,2018-11-13,rifat ahmed,0,They steal personal information,Week 9
1,2018-11-13,Fahim Al Mahmud Ashik,2,This app steals all of your phones sms and uploads them in their server without users knowledge. I stopped using it as i care about my security,Week 9
1,2018-11-13,Rakibul Hasan,3,Thief. They steal data. Shame shame shame!,Week 9
1,2018-11-13,imran lemon,1,"Fraud. Stealing private informations. In every ride, they overcharged.",Week 9
1,2018-11-13,amit bangla,1,this app's authority stealing user's personal information in illegal way,Week 9
1,2018-11-13,Mushrif Reza Anik,0,Stealing user data for their own benefit,Week 9
1,2018-11-13,Tanvir Alam,3,Terrible theif. Will never use it again.,Week 9
1,2018-11-13,MD ABDULLAH AL KAFI,0,Most dishonest company in bangladesh. The are stealing personal info.,Week 9
1,2018-11-13,Shakir Hossain,1,Data thieves,Week 9
1,2018-11-13,ruhul amin,0,Very bad and poor apps. Now they are stealing personal information of user.,Week 9
1,2018-11-13,Muntasir Alam,0,ধান্দাবাজি আর কত?,Week 9
1,2018-11-13,Kamruzzaman Kamrul,1,steals information and store it. pathetic.,Week 9
1,2018-11-13,A Google user,0,Data thief. Data theft. Privacy is our right.,Week 9
1,2018-11-13,Muqtasid Tashfin,0,This app steals personal information.,Week 9
1,2018-11-13,Trevor Fernandes,0,Useless always no riders near you whenever I book.,Week 9
1,2018-11-13,Messal Monem,0,Faul app,Week 9
1,2018-11-13,Safwan Shagor,2,Wish I could giv u guys 0 star. We embrased ur service with our heart and this is how u repay ur loyal customers??? By stealing our data!!! Shame on u guys. I hope u guys go bankrupt becoz u don't deserve a cent now. Trust is broken. Uninstalled and never using again. Hope u guys c ur days in jail a...Full ReviewWish I could giv u guys 0 star. We embrased ur service with our heart and this is how u repay ur loyal customers??? By stealing our data!!! Shame on u guys. I hope u guys go bankrupt becoz u don't deserve a cent now. Trust is broken. Uninstalled and never using again. Hope u guys c ur days in jail and rot there.,Week 9
1,2018-11-13,Asibur Rahman,0,Sala chor,Week 9
1,2018-11-13,Bahalul Kabir,3,This app is stealing user SMS (all kind),Week 9
1,2018-11-13,Anirban Ames,1,Stop stealing personal information you frauds.,Week 9
1,2018-11-13,Wali Ahmed,1,They are stealing customers' private data and storing them for further use.,Week 9
1,2018-11-13,ehsan nur,0,Thieves!,Week 9
1,2018-11-13,Sarwar Jahan,0,"This App/Ride company cheating with every customers, and collect all customer information by cheating.",Week 9
